Unnamed: 0,label,MainText
1897,ham,"sitting mu waiting everyone get suite take shower"
1898,ham,"erm. thought contract ran the4th october."
1899,ham,"nothing, got msg frm tht unknown no.."
1900,ham,"no. check room befor activities�will let u know that�"
1901,ham,"way doing."
1902,ham,"home watching tv lor."
1903,phishing,"u get 2 phone now? wanna chat 2 set meet call 09096102316 u cum 2moro luv jane xx calls£1/minmoremobsemspobox45po139wa"
1904,ham,"oh... icic... k lor, den meet day..."
1905,ham,"ok. happen behave like"
1906,phishing,"new local date area - lot new people registered area. reply date start now! 18 www.flirtparty.us replys150"
1907,ham,"think u got think use got good ni8"
1908,ham,"sorry, i'll call later�buzy"
1909,phishing,"friendly reminder forget confirm sam update day!�http://rghst.us/htcdlas reply stop opt"
1910,phishing,"freemsg: fancy flirt? reply date & join uk fastest growing mobile dating service. msg rcvd 25p optout txt stop 83021. reply date now!"
1911,ham,"thanks hope good day today"
1912,ham,"yet. i'd like keep touch easiest way barcelona. way ru house?"
1913,ham,"yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak swalpa black agidhane.."
1914,ham,"tessy..pls favor. pls convey birthday wish nimya..pls dnt forget it."
1915,ham,"nah man, car meant crammed full people"
1916,ham,"ok thanx... take care then..."
1917,ham,"neft transaction reference number &lt;#&gt; rs. &lt;decimal&gt; credited beneficiary account &lt;#&gt; &lt;time&gt; : &lt;#&gt;"
1918,ham,"outside office take"
1919,ham,"k, happen tonight?"
1920,phishing,"dear u've invited xchat. final attempt contact u! txt chat 86688"
1921,ham,"k, i'll work something"
1922,ham,"see film:)"
1923,ham,"arrived, see couple day &lt;3"
1924,ham,"hello lover! go new job? now? happy? think me? wake, slave send teasing kiss across sea"
1925,ham,"talk atleast day...!!! otherwise miss best friend world...!!! -shakespeare- shesil &lt;#&gt;"
1926,phishing,"urgent! dear fl1pkart customer, trying contact you. last weekend draw show w0n rs.4,00,000 prize guaranteed. call 8927307655. claim code lucky52. valid 12hrs only."
1927,ham,"dun cut short leh. u dun like ah? failed. quite sad."
1928,ham,"thats cool. day?"
1929,phishing,"u secret admirer looking 2 make contact u-find r*reveal think ur special-call 09065171142-stopsms-08718727870150ppm"
1930,phishing,"congratulation won. winner august £1000 prize draw. call 09066660100 now. prize code 2309."
1931,ham,"hard true: much show &amp; express love someone....that much hurt leave get seperated...!鈥┾??〨ud evening..."
1932,ham,"lemme know"
1933,ham,"neva mind ok.."
1934,ham,"th gower mate am!?! r u man? good wale ill b back morrow. c u wk? msg 4?  random!"
1935,ham,"aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning here...."
1936,ham,"impossible argue always treat like sub, like never released ... remind necessary"
1937,ham,"good evening! good luck!!"
1938,ham,"that's love hear :v see sundayish,"
1939,ham,"im good! thinking you..."
1940,ham,"kaiez... enjoy ur tuition... gee... thk e second option sound beta... i'll go yan jiu den msg u..."
1941,ham,"loosu go hospital. de dont let careless."
1942,ham,"ü mean confirmed... tot juz say oni... ok then..."
1943,ham,"wish u here. feel alone"
1944,ham,"(and man carlos definitely coming mu tonight, excuses)"
1945,ham,"hey i'm bored... i'm thinking u... wat r u doing?"
1946,ham,"finally happened..! aftr decades..! beer cheaper petrol! goverment expects u drink. . . drive"
1947,ham,"want kiss feel next"
1948,phishing,"sms. ac sptv: new jersey devil detroit red wing play ice hockey. correct incorrect? end? reply end sptv"
1949,ham,"guess pub im in? im happy pig clover whatever saying is!"
1950,ham,"valentine huh? proof fb page. ugh i'm glad really watch rupaul show tool!"
1951,ham,"customer place call later"
1952,ham,"thinking lifting one no."
1953,phishing,"urgent trying contact last weekend draw show u £1000 prize guaranteed call 09064017295 claim code k52 valid 12hrs 150p pm"
1954,ham,"please text anymore. nothing else say."
1955,ham,"gal n boy walking park. gal-can hold ur hand? boy-y? u think would run away? gal-no, jst wana c feel walking heaven prince..gn:-)"
1956,ham,"hello, love! go day ? wish well fine babe hope find job prospects. miss you, boytoy ... *a teasing kiss*"
1957,ham,"cancel cheyyamo?and get money back?"
1958,ham,"convey regard him�all best.."
1959,ham,"ya ok, vikky vl c witin &lt;#&gt; min il reply u.."
1960,ham,"yeah, probably swing roommate finish girl"
1961,ham,"lol please do. actually send pic right now. wanna see. pose comb hair dryer something."
1962,ham,"sorry, wll later�"
1963,ham,"probably come by, everybody's done around &lt;#&gt; right?"
1964,ham,"also track lighter find"
1965,phishing,"guess i?this first time created web page www.asjesus.com read wrote. i'm waiting opinions. want friend 1/1"
1966,ham,"hope pee burn tonite."
1967,phishing,"today vodafone number ending 3156 selected receive rs.2,00,000 award. match please call 7908807538 quoting claim code 9823 standard rate apply"
1968,ham,"yup thk cine better co need 2 go 2 plaza mah."
1969,ham,"oh it! brand?"
1970,ham,"k da:)how many page want?"
1971,ham,"alright sure, let know leaving"
1972,ham,"time coming."
1973,ham,"problem. doing?"
1974,phishing,"summer finally here! fancy chat flirt sexy single yr area? get matched reply summer now. free 2 join. optout txt stop help08714742804"
1975,ham,"ok enjoy . r u home."
1976,ham,"would great. we'll guild. could meet bristol road somewhere - get touch weekend. plan take flight! good week"
1977,ham,"word checkmate chess come persian phrase shah maat means; king dead.. goodmorning.. good day..:)"
1978,ham,"hi im relaxing time ever! get 7am every day! party good night? get home tomorrow 5ish."
1979,ham,"e msg jus now. u said thanks gift."
1980,ham,"u get pic msg phone?"
1981,ham,"plane give month end."
1982,ham,"ü call 10:10 make sure dat i've woken up..."
1983,ham,"tmrw. im finishing 9 door"
1984,phishing,"congratulation won. winner august £1000 prize draw. call 09066660100 now. prize code 2309."
1985,phishing,"congrats! 2 mobile 3g videophones r yours. call 09063458130 now! videochat wid mates, play java games, dload polyph music, noline rentl."
1986,phishing,"dont forget place many free request 1stchoice.co.uk wish. information call 08707808226."
1987,ham,"well told others marry them..."
1988,ham,"really quite funny lor wat... u shd haf run shorter distance wat..."
1989,ham,"it. opening mca."
1990,ham,"ok. she'll ok. guess"
1991,ham,"whats staff name taking class us?"
1992,ham,"i've reached home n bathe liao... u call now..."
1993,ham,"bishan lei... tot ü say lavender?"
1994,ham,"sorry, battery died, come i'm getting gram now, where's place?"
1995,ham,"well know z take care me. worries."
1996,ham,"i'm going buy mum's present ar."
1997,ham,"honey boo i'm missing u."
1998,ham,"thanks sending mental ability question.."
1999,ham,"ok try week end course coimbatore."
2000,ham,"oh ok prob.."
2001,phishing,"life never much fun great came in. made truly special me. forget you! enjoy @ one gbp/sms"
2002,ham,"come round, ."
2003,ham,"yes. nigh cant aha."
2004,ham,"hey hey werethe monkeespeople say monkeyaround! howdy gorgeous, howu doin? foundurself jobyet sausage?love jen xxx"
2005,ham,"miss ya, need ya, want ya, love ya."
2006,ham,"hmm well, night night"
2007,phishing,"registered optin subscriber ur draw 4 £100 gift voucher entered receipt correct an 80062 whats no1 bbc chart"
2008,ham,"gumby's special &lt;#&gt; cheese pizza $2 know we're doin tonight"
2009,ham,"ok... r meeting later?"
2010,phishing,"u r winner u ave specially selected 2 receive £1000 cash 4* holiday (flights inc) speak live operator 2 claim 0871277810710p/min (18 )"
2011,ham,"today accept day..u accept as? brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd"
2012,phishing,"07732584351 - rodger burn - msg = tried call reply sm free nokia mobile + free camcorder. please call 08000930705 delivery tomorrow"
2013,phishing,"atm block:dear customer, due system upgrade atm card de-activated. activate call customer care help 6200992462 now."
2014,ham,"need go get it?"
2015,ham,"hey i've booked 2 lesson sun liao..."
2016,ham,"feel always happy.. slowly becomes habit &amp; finally becomes part life.. follow it.. happy morning &amp; happy day:)"
2017,ham,"no. i.ll meet library"
2018,ham,"havent got da topic yet rite?"
2019,ham,"directly behind... abt 4 row behind ü..."
2020,ham,"whatever want. know rule are. talk earlier week start happening, showing responsibility. yet, every week bend rule way? way? whatever. i'm tired thia argument every week. &lt;#&gt; movie doesnt inlude previews. still getting 1."
2021,ham,"strange. watching 2nd one i'm bed. sweet dreams, miss u"
2022,ham,"da:)he stupid da..always sending like this:)don believe message.pandy mental:)"
2023,ham,"cancer. mom making big deal regular checkup aka pap smear"
2024,ham,"tunji, how's queen? doing. wishing great day. abiola."
2025,ham,"height oh shit....!! situation: guy throw luv letter gal fall brother head who gay,.;-):-d"
2026,ham,"way ur home"
2027,phishing,"reply name address receive post week completely free accommodation various global location www.phb1.com ph:08700435505150p"
2028,ham,"dude saw parked car sunroof popped up. sux"
2029,ham,"sir, waiting letter."
2030,ham,"message:some text missing* sender:name missing* *number missing *sent:date missing *missing u lot thats everything missing sent via fullonsms.com"
2031,ham,"2marrow only. wed &lt;#&gt; 2 aha."
2032,ham,"k. call ah?"
2033,phishing,"regret inform nab card locked. unlock please update security detail http://www.nabmobile"
2034,ham,"pathaya enketa maraikara pa'"
2035,ham,"dunno u ask me."
2036,ham,"much fights. good nite!!"
2037,ham,"sorry . able get you. see morning."
2038,ham,"said now. problem. can. let know."
2039,ham,"probably not, still going stuff"
2040,ham,"hello! good week? fancy drink something later?"
2041,ham,"place man"
2042,ham,"dint touch me."
2043,ham,"u get message"
2044,ham,"think spatula hands!"
2045,ham,"yar quite clever aft many guess lor. got ask 2 bring thk darren willing 2 go. aiya thk leona still attach wat."
2046,ham,"way office"
2047,ham,"know girl always safe selfish know got pa. thank you. good night."
2048,ham,"ok chikku, 1 favourite song..:-)"
2049,ham,"i'm wait till 2 bus pick me."
2050,phishing,"valentine day special! win £1000 quiz take partner trip lifetime! send go 83600 now. custcare:08718720201"
2051,ham,"yeah go then, bored depressed sittin waitin phone ring... hope wind drop though, scary"
2052,ham,"mystery solved! opened email he's sent another batch! sweetie"
2053,ham,"would i'm still cozy. exhausted last night.nobody went school work. everything closed."
2054,ham,"thank baby! cant wait taste real thing..."
2055,ham,"hi hope u r ok, said would text hasn't, u seen him, let gently please"
2056,ham,"desires- u going doctor 4 liver. get bit stylish. get ur hair managed. thats it."
2057,ham,"oh fine, i'll tonight"
2058,ham,"last week b'day. wife did'nt wish me. parent forgot n kid ."
2059,ham,"hi dev call urgnt. know whats problem. want work problem.. wating reply."
2060,ham,"know u mean, king havin credit! i'm goin2bed now. night night sweet! only1more sleep!"
2061,ham,"uncle boye. need movie oh. guide me. plus know torrent particularly legal here. system slowing down. do. gr8 day. plus started co dont meet online. honey moon."
2062,ham,"dear denying word please"
2063,ham,"need. person give na."
2064,ham,"ok lor. msg b4 u call."
2065,ham,"yes baby! study position kama sutra ;)"
2066,ham,"no:-)i got rumour going buy apartment mumbai�"
2067,ham,"thinkin someone good. drug"
2068,ham,"that's good. let thank god. please complete drug. lot water. beautiful day."
2069,ham,"lol grr mom taking forever prescription. pharmacy like 2 minute away. ugh."
2070,ham,"pure hearted person wonderful smile make even his/her enemy feel guilty enemy.. catch world smile..:) goodmorning &amp; smiley sunday..:)"
2071,ham,"i'm surprised still guess right lor..."
2072,ham,"aiyo u poor thing... u dun wan 2 eat? u bathe already?"
2073,phishing,"get garden ready summer free selection summer bulb seed worth £33:50 ..to stop go2 notxt.co.uk"
2074,phishing,"update message user,log verity login choose existing question answer correctly click http://tdbankmobile.cleanbeautytalk.c om/tdmobile internet support team."
2075,ham,"seriously. tell exact word right now."
2076,ham,"baaaaabe! miss youuuuu ! ? go teach class 5 ..."
2077,ham,"umma life vava umma love lot dear"
2078,ham,"sorry, i'll call later..busy meeting"
2079,ham,"yup ok thanx..."
2080,ham,"thanks yesterday sir. wonderful. hope enjoyed burial. mojibiola"
2081,ham,"wow ... love sooo much, know ? barely stand ! wonder day go well, love ... think miss"
2082,ham,"ooooooh forgot tell u get yoville phone"
2083,ham,"thought praps meant another one. goodo! i'll look tomorrow"
2084,ham,"printed oh. &lt;#&gt; come upstairs"
2085,ham,"askd u question hour before. reply"
2086,ham,"affidavit say &lt;#&gt; e twiggs st, division g, courtroom &lt;#&gt; , &lt;time&gt; am. i'll double check text tomorrow"
2087,ham,"also remember bead come off. ever."
2088,ham,"know people hit hit yes"
2089,ham,"sent de webadres geting salary slip"
2090,phishing,"winner!! valued network customer selected receivea £900 prize reward! claim call 09061701461. claim code kl341. valid 12 hour only."
2091,ham,"easy ah?sen got selected mean good.."
2092,ham,"u reckon need 2 arrange transport u can't it, thanks"
2093,ham,"urgh, coach hot, smell chip fat! thanks again, especially duvet (not predictive text word)."
2094,ham,"never wanted tell this. i'm short on-edge late."
2095,ham,"(you hear me)"
2096,ham,"ok... u enjoy ur shows..."
2097,phishing,"welcome select, o2 service added benefits. call specially trained advisor free mobile dialling 402."
2098,ham,"tell happen dont behave like me. ok need say"
2099,ham,"know need get hotel now. got invitation apologise. cali sweet come english bloke's weddin"
